STATION,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LONGITUDE,LATITUDE
16018402402,Grand River,"Blossom Ave, Newport",I,1969,2007,34,5,-80.24046036,43.09956539
16018402502,Alder Creek,"Main St, Alder Lake Dam, New Dundee",I,1970,1971,2,0,-80.53466173,43.35321701
16018402602,Alder Creek,"Bleams Rd, Reg Rd 4, Mannheim",I,1970,1996,27,0,-80.54922211,43.39758601
16018402702,Grand River,"Cockshutts bridge, Erie Ave, Brantford",A,1970,2016,44,3,-80.24491061,43.10974339
16018402802,Grand River,"Hwy 7, Breslau",I,1970,1998,28,1,-80.42241836,43.47961789
16018402902,Conestogo River,"Waterloo St, Reg Rd 22, SW of Conestogo",A,1970,2016,47,0,-80.51439923,43.52485176
16018403002,Laurel Creek,"Carisbrook Dr, N of Bridge St, W of Bridgeport",I,1970,1998,10,19,-80.48150173,43.48278914
16018403102,Nith River,"Blenheim Twp Rd 12, S of Plattsville",I,1970,1979,10,0,-80.61572811,43.29132876
16018403202,Nith River,"Wilmot Twp Rd 13, dwnstrm New Hamburg",A,1970,2016,47,0,-80.67887873,43.37547901
16018403302,Nith River,Trussler Road,A,1970,2016,38,9,-80.47478311,43.27485814
16018403402,Speed River,"Edinburgh Rd, Guelph",A,1970,2016,37,10,-80.25301686,43.53362114
16018403502,Grand River,"Dover Rd, Reg Rd 3, bridge at Dunnville",A,1980,2016,37,0,-79.61984636,42.90026526
16018403583,Grand River,"Dover Rd, Reg Rd 3, bridge at Dunnville",I,1972,1979,8,0,-79.61986048,42.90024226
16018403602,Speed River,"Wellington Cnty Rd 32, SW of Guelph",A,1972,2016,45,0,-80.28215011,43.48425339
16018403702,Grand River,"Centre Wellington 2nd Ln, dwnstrm Bellwood Lake",A,1972,2016,45,0,-80.34398648,43.72484376
12007300802,Raisin River,"Black Bush Rd, dwnstrm St. Andrews",A,1976,2016,40,1,-74.7730631,45.10992464
12007300902,Raisin River,"Cornwall Township Rd 6, NW of St. Andrews",I,1976,1979,4,0,-74.83535548,45.09046977
12007301002,Raisin River,"Cnty Rd 18, E of Lunenburg",I,1976,1993,18,0,-74.94065698,45.05934864
12007301102,North Raisin River,"Cemetery Rd, upstrm Martintown",A,1976,2016,40,1,-74.73578523,45.15010677
12007301202,North Raisin River,At bridge E of McMillan Corners,I,1976,1979,4,0,-74.84193723,45.16798902
12007301302,North Raisin River,"Cnty Road 43, Monckland",I,1976,1984,5,4,-74.8673536,45.19946402
12007301402,South Raisin River,"Kraft Road, Glendale",I,1976,1979,4,0,-74.57915123,45.13464864
12007301502,South Raisin River,"Cashions Rd, S of Cashions Glen",A,1976,2016,40,1,-74.67696085,45.09994402
12007301602,South Raisin River,"At Bridge on McConnell Ave, N of Cornwall",I,1976,1979,4,0,-74.74177335,45.05583702
12007301702,South Raisin River,"Avonmore Rd (Cnty Rd15), Lakeview Heights",I,1976,1979,4,0,-74.86160398,45.03734377
12007700102,Sutherland Creek,"Cnty Road 2, S of Curry Hill",I,1972,1976,5,0,-74.38354148,45.18918814
12007900102,Wood Creek,"Cnty Road 2, E of Curry Hill Road",I,1972,1976,5,0,-74.36522398,45.19497089
12008000102,Beaudette River,"Conc 7, Lancaster Twp, W of Glen Nevis",I,1988,2011,22,1,-74.49384723,45.27319589
12008000202,Beaudette River,"Squire Rd, N of Cnty Rd 25, W of Avondale",I,1988,1993,6,0,-74.73053848,45.21336889
12008600102,Delisle River,"Glen Roberston Rd, Cnty Rd 10, dwnstrm Alexandria",A,1980,2016,36,1,-74.60216635,45.31764314
12008600202,Delisle River,"McCormick Rd, upstrm Alexandria sewage lagoons",A,1980,2016,36,1,-74.61790498,45.32856752
12008600302,Garry River,"CNR trestle, Alexandria",I,1980,2011,30,1,-74.62654048,45.31687502
12008600402,Garry River,"Lochiel St, upstrm Alexandria",A,1980,2016,36,1,-74.63752123,45.30295964
12008600502,Delisle River,"Power Dam Rd, E of Cty Rd 34",I,1998,1998,1,0,-74.6393151,45.32536777
12008600602,Garry River,"West of Main St, S. of Co. Rd. 43, Alexandria",I,1997,1998,2,0,-74.63621948,45.30946777
16018407502,Conestogo River,"Wellington St, Drayton",A,1975,2016,12,30,-80.66993298,43.75687376
16018407602,Grand River,"Colborne St bridge, W of Brant St, Brantford",I,1975,1979,5,0,-80.26986161,43.13748464
16018407702,Conestogo River,"Wellington Cnty Rd 45, steel bridge at Glen Allan",A,1975,2016,39,3,-80.70206798,43.65482551
16018407802,Conestogo River,"King St, St. Jacobs",I,1975,1978,4,0,-80.55331623,43.54114301
16018407902,Canagagigue Creek,"Reg Rd 22, S of Church St E, E of Elmira",I,1975,2010,6,30,-80.50916323,43.57972076
16018408002,Nith River,"Blenheim Twp Rd 2, E of Canning",I,1975,1978,4,0,-80.45531398,43.18988601
16018408202,Speed River,"Dnstrm of STP Guelph, E of Cnty Rd 124",I,1975,1978,4,0,-80.26196961,43.51488064
16018408302,Nith River,"Douro St, Cnty Rd 8, Plattsville",I,1975,1977,3,0,-80.62289411,43.29984489
16018408402,Nith River,"Stanley St,  W of Northumberland St, Ayr",I,1975,1977,3,0,-80.45201098,43.28503376
16018408502,Schneider Creek,"Hayward Ave, E of Hanson Ave, Kitchener",I,1976,1985,4,6,-80.47083998,43.42485264
18240003002,Riviere du Lievre,"At Bridge on Hwy 8, Masson",I,1968,1968,1,0,-75.42525998,45.54350002
18240009002,Riviere du Lievre,"At Road Bridge in Buckingham, P.Q.",I,1968,1971,4,0,-75.42244998,45.59482002
18240009082,Riviere du Lievre,Road Bridge in Buckingham,I,1968,1975,5,3,-75.41948998,45.58583002
18240010002,Riviere du Lievre,"At Hydro DAM in Buckingham, P.Q.",I,1968,1975,8,0,-75.42176998,45.59032002
18259002002,Green Creek,"at Hwy 417, East of Rockcliffe Park",I,1970,1980,11,0,-75.57768648,45.45683327
18266002002,Riviere Gatineau,Highway 8 Bridge 175' from Left Shore,I,1968,1971,4,0,-75.57839998,45.45642002
18266002082,Riviere Gatineau,"Highway 8 Bridge, Hull",I,1972,1975,4,0,-75.57839998,45.45642002
18266102002,Riviere Gatineau,Highway 8 Bridge 525' from Left Shore,I,1968,1969,2,0,-75.70023998,45.45754002
18268001002,Lake Creek,At mouth of Lake Creek,I,1968,1969,2,0,-75.70229998,45.44852002
18268002002,Lake Creek,"At Booth St, N. of Ottawa River Parkway",I,1969,1971,3,0,-75.71640848,45.41871764
18272001002,Brewery Creek,"At Fournier Blvd, Hull P.Q.",I,1968,1975,8,0,-75.71218998,45.44149002
18272010002,Brewery Creek,"At Bridge on Tache Blvd, Hull",I,1968,1969,2,0,-75.72474998,45.42408002
18297001002,Watts Creek,"Shirley Blvd, Shirleys Bay, NE of Kanata",I,1968,1976,9,0,-75.89077235,45.36244477
18332001002,Quyon Riviere,"At Bridge on Highway 8, Quyon",I,1968,1971,4,0,-76.22386048,45.52178089
18337002002,Carp River,"Fitzroy St, Bridge E of Fitzroy Harbour",I,1968,1979,12,0,-76.21073785,45.47380352
18343025002,Indian Creek,"Clayton Lake Outlet, (Tatlock) Cnty Rd 9, Clayton",I,1970,1979,10,0,-76.32613498,45.19112627
18343052002,Clyde River,"At dam, dwnstrm Lanark",A,1970,2016,47,0,-76.36411773,45.01245302
18343053002,Clyde River,"Kerr Lake outlet, upstrm Lanark",I,1970,2006,37,0,-76.36449135,45.03017452
18343057002,Sunday Creek,"Dam at Canonto Lake Outlet, NE of Canonto",I,1970,2000,7,24,-76.77648735,45.06021427
18343057202,Canonto Lake,"Canonto Lake Inlet Dam, Arcol Rd, SW of Canonto",I,1976,1979,4,0,-76.81266323,45.03740764
18343061002,Fall River,"Bennett Lake outlet, upstrm Fallbrook",A,1979,2016,38,0,-76.41068235,44.94763102
18343063001,Sharbot Lake,"Hwy 38, Sharbot Lake",I,1970,1979,10,0,-76.68917273,44.76638789
12008600702,Garry River,"Kenyon Dam, upstrm Alexandria",I,1997,1998,2,0,-74.65196798,45.28644989
12008600802,Garry River,"W. of McMillan Rd, North of Little 3rd Rd, Dornie",I,1997,1998,2,0,-74.68195435,45.31326902
12008600902,Garry River,"Fillions Landing, Loch Garry Lake",I,1997,1998,2,0,-74.70481848,45.26307739
12008601002,Garry River,"Girl Guide Camp, Loch Garry Lake",I,1997,1998,2,0,-74.7354961,45.24729377
13000000102,St. Marys River,Entrance to St. Marys canal,I,1968,1988,10,11,-84.38802461,46.50232327
13000000202,St. Marys River,Algoma Steel Works,I,1968,1972,5,0,-84.37642911,46.51481939
13000000302,St. Marys River,"Centre of Huron St dam, Sault Ste. Marie",I,1968,1995,25,3,-84.34912661,46.51422652
13000000402,St. Marys River,"River Centre, Ferry Dock, Sault",I,1968,1983,6,10,-84.33581824,46.50473402
13000000502,St. Marys River,"Bells Point Dock, S of Hwy 17",I,1976,1987,12,0,-84.21503999,46.53754002
13000000602,St. Marys River,"Private dock, E of Sault Ste. Marie Golf Club",I,1976,1994,18,1,-84.27022999,46.49680002
13000000702,St. Marys River,Sault St. Marie Civic Centre,I,1976,1995,19,1,-84.33490261,46.50678702
13000000802,St. Marys River,"Hwy 2, Sault Ste. Marie, Michigan, USA",I,1976,1995,19,1,-84.38918999,46.49598002
13000000902,Stobie Creek,Hwy 17,I,1983,1985,3,0,-83.88865424,46.34193652
13000001002,Little Carp River,"2nd Line West, Leigh Bay",I,1983,1985,3,0,-84.45800486,46.53514864
13000001102,St. Marys River,1st buoy upstrm of Bells Pt,I,1985,1994,7,3,-84.21505999,46.53732002
13000001202,St. Marys River,100 ft S of Topsail Island,I,1986,1994,6,3,-84.29809599,46.49498664
13000300102,Big Carp River,"Herkimer St, N of Carpin Beach",A,1973,2016,28,16,-84.44987174,46.50622927
13000700202,West Davignon Creek,"Baseline Rd, W of Goulais Ave, Sault Ste. Marie",I,1972,1976,3,2,-84.38334349,46.52239314
13000700302,Bennett Creek,2nd Line Road West,I,1982,1983,2,0,-84.40632911,46.53639652
13000700402,West Davignon Creek,2nd Line Road West,I,1982,1983,2,0,-84.39391061,46.53668452
13000800102,East Davignon Creek,"Near mouth, off Goulais Ave, Sault Ste. Marie",A,1972,2016,33,12,-84.38080749,46.52216677
13000800202,East Davignon Creek,"4th Ln Rd, Sault Ste. Marie",I,1982,1983,2,0,-84.37015761,46.56610252
13000900102,Fort Creek,"At mouth, Sault Ste. Marie",I,1972,1995,23,1,-84.34363561,46.51487152
13001000102,Clark Creek,"100 m upstrm Queen St, Sault Ste. Marie",I,1986,1995,9,1,-84.27902024,46.49781414
13001100102,Root River,"Hwy 17, E of Sault Ste. Marie",A,1968,2016,40,9,-84.21850599,46.54620264
13001100202,Root River,"Hwy 17, N of Sault Ste. Marie",A,1972,2016,32,13,-84.32113511,46.57238489
13001100302,Root River,5th Ln E,I,1986,1995,8,2,-84.32477024,46.58141564
13001100402,Root River,"Great Northern Rd, approx 1 km N of 5th Ln",I,1986,1991,6,0,-84.31190161,46.58783627
13001100502,Root River,"Trout Lake Rd, E of Hwy 17, S of Heydan",I,1986,1989,4,0,-84.30559949,46.62914602
13001100602,West Root River,0.5 km N of confluence with Root River,I,1986,1989,4,0,-84.31454574,46.58973752
13001100702,Root River,"Hwy 556, 1.8 km from Hwy 17",I,1986,1989,4,0,-84.29269099,46.65530239
13001100802,Cold Water Creek,"4th Ln E, E of Hwy 17",I,1986,1992,7,0,-84.27958799,46.56818127
13001100902,Cannon Creek,"Old Goulais Bay Rd, N of 5th Line East",I,1986,1989,4,0,-84.34308461,46.59161477
13001300102,Garden River,Hwy 17,I,1972,1992,16,5,-84.15775549,46.54297364
13001900102,Desbarats River,"At mouth, S of Desbarats",I,1972,1973,2,0,-83.92933724,46.33566227
13001900202,Desbarats River,"Hwy 17, Village of Desbarats",I,1972,1992,10,11,-83.92124799,46.34440527
13002000102,Stobie Creek,Hwy 17,I,1973,1976,4,0,-83.88865674,46.34193452
14000300102,Thessalon River,"At mouth, near Water St, S of Thessalon",I,1972,1992,14,7,-83.56099699,46.25218764
14000300202,Thessalon River,"Hwy 17 at Huron St, Thessalon",I,1972,1978,7,0,-83.55999674,46.25706702
14000300302,Bridgland River,"Dwnstrm Little Rapids, W of Hwy 129",I,1983,1985,3,0,-83.56227899,46.29655902
14001200102,Mississagi River,Mississagi Chute at CPR Bridge,I,1968,1996,23,6,-83.02953598,46.19479402
14001200202,Mississagi River,"Hwy 17, Iron Bridge",I,1972,1976,5,0,-83.22401586,46.27865364
14001200302,Mississagi River,"Dean Lake Rd, N of Dean Lake",I,1980,2005,24,2,-83.15458799,46.24432727
14001200402,Mississagi River,"At mouth, S of Hwy 17",I,1981,1988,8,0,-83.01799461,46.17622739
14001400102,Blind River,"At mouth, S of Hwy 17, Town of Blind River",I,1972,1973,2,0,-82.95673561,46.18307564
14001400202,Blind River,"Hudson St bridge, Blind River",I,1972,1976,5,0,-82.95432298,46.18737552
14001400302,Blind River,"Hwy 17, Blind River",I,1973,1988,16,0,-82.95580661,46.18576102
14001600102,Lauzon River,"Hwy 17, Algoma Mills",I,1972,1976,5,0,-82.80805173,46.18878752
14001600202,Lauzon River,"Regional Rd 538, Algoma Mills",I,1973,1973,1,0,-82.81067623,46.18498852
14001900102,Serpent River,"Hwy 17, E of Hwy 108",I,1966,2005,31,9,-82.51129198,46.21116627
14001900202,Depot Lake Outlet,Depot Lake,I,1966,1994,29,0,-82.54001686,46.33572064
14001900302,Pecors Lake Outlet,Pecors Lake,I,1966,1994,29,0,-82.43743948,46.37415677
14001900402,Pecors Lake Inlet,Pecors Lake,I,1970,1994,25,0,-82.49732086,46.39314364
14001900509,Tailings Decant,Overflow from Stanrock tailings,I,1966,1972,7,0,-82.55174723,46.47150764
14001900609,Crotch Lake Outlet,Crotch Lake,I,1966,1988,23,0,-82.59028261,46.41780252
14001900809,Decant Creek,Decant Tailings Barium treatment (40-2),I,1969,1972,4,0,-82.57703486,46.38184702
14001900902,Sheriff Creek,"Hwy 108, Elliot Lake",I,1966,1994,29,0,-82.66305186,46.40192402
14001901002,Rochester Creek,Near inlet to Quirke Lake,I,1966,1994,23,6,-82.52335748,46.49914864
14001901102,Serpent River,Near inlet to Quirke Lake,I,1966,1994,29,0,-82.60905373,46.51055127
14001901209,Creek,Near road to Stanrock,I,1969,1984,16,0,-82.55120823,46.47141214
14001901302,Bud Lake Creek,"Hwy 108, Bud Lake",I,1966,1979,14,0,-82.65024298,46.50828152
14001901402,Serpent River,Panel Mine Sideroad,I,1966,1994,29,0,-82.64143211,46.50333789
14001901509,Bud Lake Creek,Bud Lake dwnstrm Barium treatment (22-2),I,1967,1974,7,1,-82.66312998,46.50784002
14001901609,Bud Lake Tailings,"Bud Lake Tailings area (25-3), S. of Hwy 639",I,1966,1985,5,15,-82.66908998,46.51090002
14001901709,Stollery Lake,Stollery Lake at Denison Dam,I,1969,1988,20,0,-82.63509998,46.48574002
14001901809,Long Lake Outlet,"Barium treatment (20-1),E.of Hwy 108,W.of Denison",I,1966,1979,14,0,-82.63741423,46.48104627
14001901902,Dunlop Lake Outlet,Dunlop Lake,I,1966,1994,29,0,-82.64804648,46.48153802
14001902002,Serpent River Tributary,Moose Lake outlet,I,1970,1985,14,2,-82.51653998,46.46241002
14001902102,Gravel Pit Lake,"Gravel Pit Lake dam , W of Hwy 639",I,1970,1983,8,6,-82.68728173,46.51087477
14001903901,McCarthy Lake,West End,I,1977,1993,17,0,-82.48435986,46.32833489
14001904001,McCarthy Lake,South End,I,1977,1993,17,0,-82.44838186,46.30751089
14001904101,Hough Lake,Centre of lake,I,1977,1993,17,0,-82.49228998,46.40895002
14001904202,Fresh Water Canal,Upstrm Nordic treatment plant,I,1973,1979,7,0,-82.58741773,46.38161952
14001904301,North Nordic Lake,Effluent canal,I,1973,1983,11,0,-82.59067723,46.37892314
14001904401,Westner Lake,At Ski Club Rd,I,1973,1994,22,0,-82.62661873,46.38296002
14001904502,Williams Lake Creek,Denison Mine Access Rd,I,1973,1988,14,2,-82.63536773,46.49448177
14001904609,Pronto Ditch,Outlet dwnstrm Pronto treatment plant,I,1974,1984,7,4,-82.71162998,46.20428002
14001904702,Pronto Ditch,Feed to Pronto treatment plant,I,1973,1981,7,2,-82.70886886,46.20493302
14001904801,Crotch Lake,Feed to treatment plant near Crotch Lake,I,1973,1986,8,6,-82.60806948,46.41977702
14001904902,Serpent River,Quirke Lake Outlet,I,1966,1992,22,5,-82.48734036,46.48703614
14001905001,Bud Lake Tailings,"At Dam 'D', Bud Lake Tailings, S. of Hwy 639",I,1976,1979,4,0,-82.65969011,46.50891139
14001905101,Bud Lake Tailings,"Treated effluent from Bud Lake at Dam ""E""",I,1976,1988,13,0,-82.65402998,46.50842002
14001905202,Rochester Creek,Strike Lake outlet at No 3 Beaver Pond,I,1971,1977,6,1,-82.52444886,46.51473452
14001905302,Rochester Creek,Panel at Strike Lake outlet,I,1973,1978,6,0,-82.53729236,46.52065452
14001905401,May Lake,South end of May Lake,I,1977,1993,17,0,-82.47921298,46.42484627
14001905501,May Lake,North end of May Lake,I,1977,1993,17,0,-82.49150886,46.44654902
14001905602,Panel Creek,Quirke Lake,I,1982,1984,3,0,-82.55197098,46.50272814
14001905802,Serpent River,Inlet to Whiskey Lake from Caribou Lake,I,1975,1975,1,0,-82.42460461,46.46851414
14001906701,Esten Lake,Cental part of Esten Lake,I,1977,1992,16,0,-82.69498648,46.35264864
14001906802,Nordic Lake,"Buckles Creek, S. of Hwy 108, E. of Esten Dr. S.",I,1966,1974,8,1,-82.60547636,46.36415377
14001907002,Orient Lake Outlet,"Lake outlet, W of Halfmoon Lake",I,1981,1988,8,0,-82.51864348,46.45915327
14001907102,Panel Mine Tailings Effluent,"Tailings treatment effluent, S. of Strike Lake",I,1981,1985,5,0,-82.53877348,46.50124477
14001907202,Gravel Pit Lake Outlet,New outlet,I,1982,1990,9,0,-82.68813848,46.50733239
14001907302,Evans Lake Outlet,At New Diversion,I,1982,1990,9,0,-82.66530998,46.49386002
14001907402,Esten Lake Outlet,Outlet of Esten Lake Diversion,I,1982,1990,9,0,-82.61487811,46.34388527
14002802102,Ministic Creek,1st bridge on Agnew Lake Mine Rd,I,1970,1993,21,3,-81.53577311,46.40067714
14002802202,Ministic Creek,Above Agnew Lake mine pumphouse,I,1970,1980,9,2,-81.59979036,46.42959227
14002802302,John Creek,Dwnstrm ditch from Agnew Lake Mine,I,1970,1993,9,15,-81.64802761,46.42177727
14002802402,John Creek,Upstrm ditch from Agnew Lake Mine,I,1970,1979,7,3,-81.65335598,46.42560127
14002802502,Mill Ditch,Open ditch below mine outfall,I,1970,1980,8,3,-81.63413573,46.43047527
14002802602,Windy Creek,"Dwnstrm Hwy 144, mouth at Onaping River",I,1983,1996,13,1,-81.38324523,46.60601552
14002802702,Vermilion River,"Reg Rd 55, W of Whitefish",I,1970,1996,18,9,-81.27914823,46.39025777
14002802802,Whitson River,"Cnty Rd 15 (Main St), W of Val Caron",A,1970,2015,21,24,-81.03282385,46.60999802
14002802902,Meatbird Creek,"Old Soo Rd, S of Hwy 17, S of Lively",I,1970,1976,6,1,-81.14787098,46.41823514
14002803002,Whitson River,"Stobie Dam Dr, at bridge in Bradley",A,1972,2016,19,26,-81.26590261,46.53756177
14002803102,Onaping River,"Morgan Rd, N of Hwy 144",I,1983,1986,4,0,-81.30826661,46.60329739
14002803202,Roberts Creek,"Upstrm Nat. Steel Pumphouse, Selwood",I,1972,1979,7,1,-81.03498586,46.85243164
14002803302,Vermilion River,"Simmons Rd, Dowling",I,1972,2016,25,1,-81.31796423,46.57112577
14002803401,McCharles Lake,"McCharles Lake Rd, W of Naughton",I,1972,1978,7,0,-81.25280211,46.37904339
14002803502,Finland Creek,"Balsam St, E. of Godfrey Dr, Copper Cliff",I,1972,1976,5,0,-81.06678748,46.47384702
14002803702,Spanish River,"Govt Dock, S of Hwy 17, Spanish",I,1972,1989,6,12,-82.35715561,46.18268464
14002803802,Spanish River,"At bridge, S of Massey",I,1973,1989,10,7,-82.07454886,46.20464227
14002803883,Spanish River,"At bridge, S of Massey",I,1974,2001,28,0,-82.07454886,46.20464227
14002803902,Vermilion River,"Morgan Rd, N of Hwy 144",I,1973,1976,4,0,-81.23909998,46.62901489
14002804002,Junction Creek West,"LaSalle Blvd, upstrm storm sewer beneath street",I,1976,1996,20,1,-80.97931011,46.52215727
14002804102,Copper Cliff Creek,"E. of Balsam St , N. of Reg. Rd. 55, Copper Cliff",I,1976,1981,6,0,-81.06086148,46.47133189
14002804202,Junction Creek,"Orell St, Garson",I,1976,1991,16,0,-80.86589173,46.55424977
14002804302,Nolin Creek,"Elm St (Regional Rd 35), Sudbury",I,1976,1990,15,0,-81.02395836,46.49538177
14002804402,Finland Creek,"Power St, Copper Cliff",I,1976,1979,4,0,-81.07270861,46.46943089
14002804502,Spanish River,"S. of Jacklin Rd, E. of Hwy 6, Espanola",I,1977,1987,11,0,-81.76933098,46.27116752
14002804602,Junction Creek,"Reserve Rd, upstrm Simon Lake, Naughton",I,1978,1999,20,2,-81.17978823,46.40280614
14002804702,Junction Creek,100 ft upstrm Sudbury STP outfall,I,1978,1988,11,0,-81.03563648,46.46426152
14002804802,Junction Creek,"Kelley Lake Rd, SW of Sudbury",I,1978,1999,20,2,-81.03306623,46.46667377
14002804902,Junction Creek,"King St, Sudbury",I,1978,1996,18,1,-80.98552136,46.50431977
14002805002,Vermilion River,"Reg Rd 96, N of Val Therese",I,1978,1993,12,4,-81.00901936,46.68557552
14002805102,Vermilion River,Downstream McCharles Lake,I,1978,1980,3,0,-81.28661861,46.38355577
14002805209,Polishing Pond Effluent,"Upstrm Ministic Creek, S. of Agnew Lake Mine Rd",I,1978,1980,3,0,-81.60077836,46.42640727
14002805302,Ministic Creek,Bridge at High Falls Rd,I,1978,1979,2,0,-81.51982236,46.38309614
14002805409,Nolin Creek,"Inco treatment effluent, S. of Old Hwy 144",I,1978,1980,3,0,-81.04066923,46.49218952
14002805502,Spanish River,1.2 km upstrm confluence with Aux Sables River,I,1980,1989,10,0,-82.04230186,46.21059552
14002805602,Spanish River,"S of Walford, W of Espanola",I,1980,1989,10,0,-82.22446061,46.18102952
14002805702,Spanish River,"S of Old Webbwood Rd, W Hwy 6, W of Espanola",I,1980,1989,10,0,-81.82876998,46.25904002
14002805802,Vermilion River,"Reg Rd 10, old Hwy 549",I,1981,1996,15,1,-81.34276723,46.33175552
14002805902,Whitson River,"At Vermilion River, S of Stuble Dam Rd",I,1981,1991,11,0,-81.28442736,46.52815677
14002806002,Moose Creek,Fecunis Lake outlet,I,1981,1983,3,0,-81.36058836,46.65714289
14002806102,Junction Creek West,"Notre Dame Ave, 2nd culvert N of Turner Ave",I,1982,1989,7,1,-80.98164148,46.53085839
14002806202,Junction Creek West,"Notre Dame Ave, Hwy 69N, 100m N of Turner Ave",I,1982,1989,3,5,-80.98255473,46.52667402
14002806302,Junction Creek West,"Notre Dam Ave, Hwy 69N, 1.1km N of Turner Ave",I,1982,1983,2,0,-80.97929348,46.53597277
14002806402,Aux Sables River,Bridge downstream of Cameron Falls,I,1982,1984,3,0,-82.15091911,46.27644602
14002806502,Onaping River,Grassy Cr dwnstrm Inco tailings,I,1983,1986,4,0,-81.38965273,46.65031114
14002806602,Onaping River,"Grassy Creek, upstrm Moose Creek",I,1983,1987,5,0,-81.38634773,46.64142977
14002806702,Onaping River,Moose Creek upstream Grasssy Creek,I,1983,1986,4,0,-81.38362636,46.64174514
14002806802,Moose Creek,Upstrm Levack Mine,I,1983,1996,9,5,-81.36746548,46.65190639
14002806902,Onaping River,Highcliff Creek at Reg Rd 8,I,1983,1986,4,0,-81.39798423,46.63059364
14002807002,Junction Creek West,"Notre Dam Ave, Hwy 69N, 1.1km N of Turner Ave",I,1983,1983,1,0,-80.97929348,46.53597277
14002807102,Junction Creek West,"Turner Ave, 200m W of Notre Dame Ave, Sudbury",I,1983,1983,1,0,-80.98481873,46.52644739
14002807202,Onaping River,"Moose Lake at Dam, upstrm Treatment",I,1984,1987,4,0,-81.33509561,46.64297502
14002807302,Onaping River,Mosquito Lake effluent stream,I,1984,1988,5,0,-81.38231611,46.63157477
14002807502,Spanish River,S of Buswell Bay,I,1987,1987,1,0,-82.38729148,46.17593539
14002807602,Onaping River,"At railway bridge, dwnstrm Levack",I,1987,1996,9,1,-81.39254423,46.62884364
14002807702,Onaping River,"Windy Creek, upstrm CPR culvert",I,1987,1991,5,0,-81.40326211,46.60042014
14002807802,Whitson River,"Lavallee Rd, 2km dwnstrm Hwy 144, S of Chelmsford",I,1987,1996,9,1,-81.21261336,46.55328214
14002807902,Junction Creek,"Railway bridge, upstrm confluence West Branch",I,1988,1993,5,1,-80.97227548,46.51019102
14002808002,Junction Creek,"McLeod St, Sudbury",I,1988,1991,4,0,-81.01085286,46.47853102
14002808102,Nolin Creek,"Dufferin St, Sudbury",I,1988,1996,8,1,-81.00682298,46.49736939
14002808202,Pistol Dam Drainage,"Fielding Rd, N of Southwest Bypass",I,1988,1989,2,0,-81.09785436,46.43281989
14002808302,Lilly Creek,"Southview Dr, between Robinson and Kelley Lakes",I,1988,1999,4,8,-81.03968298,46.45415764
14002808402,Nolin Creek Tributary,"Granite St, Sudbury",I,1989,1993,4,1,-81.01363998,46.50085477
14002808502,Meatbird Creek,"Golf Course Rd, N of Lively",I,1989,1996,7,1,-81.13813898,46.44468814
14002808602,Meatbird Creek,"Hwy 17, S of Lively",I,1989,1996,7,1,-81.13538448,46.42932902
14002808702,Onaping River,"Reg Rd 8, old Hwy 544, S of Levack",I,1993,1996,4,0,-81.39262173,46.63643902
14003500102,Whitefish River,"At bridge downstream Hwy 6, Whitefish Falls",I,1972,1976,5,0,-81.72942886,46.11288252
15000100110,County Road Ditch,"Polymer Corp, Sarnia, Left Side",I,1965,1975,11,0,-82.42773998,42.94810001
15000100210,County Road Ditch,"Polymer Corp, Sarnia, Right Side",I,1965,1975,11,0,-82.42802998,42.94742001
15000200102,Talfourd Creek,"St. Clair Parkway, W of Hwy 40, Froomfield",I,1964,1986,13,10,-82.45763311,42.90387839
15000200202,Talfourd Creek,"Lasalle Ln, Lambton Rd 35, S of Sarnia",I,1986,2005,2,18,-82.45154536,42.91242614
15000600102,Clay Creek,"Bickford Ln, E of Bickford",I,1978,1979,2,0,-82.41955886,42.76566889
16000000101,Erieau Canal,Erieau,I,1970,1971,2,0,-81.90648373,42.26105476
16000100102,Big Creek,"Essex Rd 20, S of Amherstburg",I,1964,1982,10,9,-83.07665874,42.06388251
16000100202,Big Creek,"Creek Rd, Malden Twp, S of Amherstburg",I,1982,1996,15,0,-83.08255336,42.08735051
16001800102,Cedar Creek,"Essex Rd 50, Heritage Rd, Cedarhurst Park",I,1964,1971,8,0,-82.78105211,42.01169714
16001800202,Cedar Creek,"Essex Cnty Rd 20, 0.5km W of Cnty Rd 23",A,1981,2016,32,4,-82.83151386,42.03204214
16002500102,Selkirk Drain,"Robson Rd, Cherry Lane Estates, S of Leamington",I,1968,1975,8,0,-82.59122886,42.02479926
16002700102,Sturgeon River,"Sturgeon River, County Rd 20, SE of Leamington",A,1966,2016,47,4,-82.56499711,42.03252989
16003000102,Lebo Drain,"Balley Rd, Essex Cnty Rd 37, S of Cnty Rd 34",I,1974,1975,2,0,-82.51538211,42.06649664
16003000202,Hillman Creek,"15th Sdrd, Mersea Twp, E of Leamington (AG-13)",I,1975,1978,4,0,-82.54097486,42.06090164
16003200102,Muddy Creek,"Deer Run Rd, 1st bridge upstream of L. Erie",A,1966,2016,42,9,-82.46573323,42.06681089
16004400102,John Clark Drain,"Bisnett Line, btwn Lagoon Rd and Fargo Rd",I,1983,1996,14,0,-81.96541798,42.29377801
